Date,Month,Year,Week,Source,Olive_Type,Condition,Olive_Size,Press_Method,Quantity_Olives_Tons,Oil_Quality_Score,Oil_Quantity_Tons,Waste_Fitoura_Tons,Waste_Margin_Tons,Processing_Time_Hours,Employees_Comptables,Employees_Registeurs,Employees_Ouvriers,Employees_Guards,Total_Employees,Global_Active_Power_kWh,Global_Reactive_Power_kVAr,Voltage_V,Global_Intensity_A,Total_Energy_Consumption_kWh,Water_Consumption_Liters
2023-06-15,6,2023,24,Nord,Chétoui,Rainfed,Medium,Méthode en continu,44.09,95.9,15.78,18.68,9.64,15.7,1,2,4,1,8,1813.7,236.96,245.4,7391.93,2050.67,56943.0
2023-06-16,6,2023,24,Sud,Zalmati,Rainfed,Large,Méthode en continu,17.66,65.7,6.2,7.65,3.81,6.4,1,2,1,1,5,857.31,152.9,240.3,3567.72,1010.21,16714.0
2023-06-16,6,2023,24,Nord,Gerboui,Rainfed,Large,Méthode en continu,58.12,82.7,18.59,31.21,8.32,21.2,1,2,6,1,10,2950.19,314.72,242.2,12182.72,3264.91,83781.0
2023-06-16,6,2023,24,Sud,Chétoui,Rainfed,Small,Traditionnel,8.38,71.0,1.63,5.36,1.39,5.9,1,1,2,1,5,284.1,43.23,230.9,1230.46,327.32,6137.0
2023-06-16,6,2023,24,Nord,Zalmati,Rainfed,Medium,Traditionnel,40.32,83.6,10.51,19.39,10.42,27.5,1,1,10,1,13,1319.16,264.2,240.8,5477.91,1583.36,28481.0
2023-06-16,6,2023,24,Centre,Chemlali,Rainfed,Small,Traditionnel,31.53,78.1,6.77,18.22,6.54,23.4,1,1,7,1,10,1010.72,256.76,241.9,4178.51,1267.48,29054.0
2023-06-16,6,2023,24,Sud,Chemlali,Rainfed,Small,Méthode en continu,15.91,63.8,3.99,7.81,4.11,6.3,1,2,1,1,5,863.88,212.56,242.6,3560.62,1076.44,15350.0
2023-06-17,6,2023,24,Nord,Chemlali,Rainfed,Small,Méthode en continu,43.4,83.3,14.75,18.57,10.08,16.1,1,2,4,1,8,1800.13,468.79,249.3,7219.96,2268.92,63695.0
2023-06-17,6,2023,24,Sfax,Oueslati,Rainfed,Medium,Super-presses,24.76,83.0,7.59,10.83,6.34,11.7,1,1,3,1,6,1180.77,225.82,234.0,5046.31,1406.59,20403.0
2023-06-17,6,2023,24,Nord,Zarazi,Irrigated,Small,Méthode en continu,70.0,100.0,24.84,29.22,15.94,25.0,1,2,7,1,11,3473.13,828.47,247.6,14027.32,4301.6,94329.0
2023-06-17,6,2023,24,Sfax,Gerboui,Irrigated,Large,Traditionnel,49.41,97.7,14.02,26.22,9.16,36.1,1,1,10,1,13,1418.86,376.38,237.6,5971.24,1795.25,32261.0
2023-06-17,6,2023,24,Centre,Gerboui,Rainfed,Medium,Traditionnel,44.98,61.6,9.28,22.34,13.36,31.7,1,1,10,1,13,1362.07,205.29,235.8,5776.86,1567.36,35564.0
2023-06-17,6,2023,24,Centre,Gerboui,Irrigated,Small,Méthode en continu,54.52,85.5,18.39,26.53,9.61,18.8,1,2,6,1,10,2791.95,341.17,231.5,12061.52,3133.12,74966.0
2023-06-17,6,2023,24,Centre,Chétoui,Rainfed,Small,Méthode en continu,28.06,81.9,9.14,12.12,6.8,9.7,1,2,2,1,6,1196.34,332.09,241.0,4963.82,1528.44,28059.0
2023-06-17,6,2023,24,Centre,Zalmati,Rainfed,Small,Méthode en continu,20.74,69.9,6.42,9.3,5.02,7.9,1,2,2,1,6,1083.06,196.04,237.8,4553.55,1279.09,24749.0
2023-06-17,6,2023,24,Sud,Oueslati,Rainfed,Large,Super-presses,20.72,73.8,5.94,9.72,5.06,10.8,1,1,3,1,6,783.73,185.1,237.9,3294.27,968.83,14546.0
2023-06-18,6,2023,24,Sfax,Oueslati,Rainfed,Small,Super-presses,32.22,77.4,8.83,18.05,5.33,16.4,1,1,5,1,8,1197.91,356.01,242.5,4940.06,1553.92,22560.0
2023-06-18,6,2023,24,Sud,Zarazi,Irrigated,Small,Méthode en continu,20.57,77.3,7.33,9.93,3.31,8.4,1,2,2,1,6,1037.03,209.55,247.2,4195.83,1246.58,18537.0
2023-06-19,6,2023,25,Sfax,Gerboui,Rainfed,Small,Méthode en continu,33.54,79.8,10.76,17.61,5.17,10.9,1,2,3,1,7,1633.59,294.67,237.5,6877.24,1928.25,37319.0
2023-06-19,6,2023,25,Sfax,Chétoui,Rainfed,Large,Traditionnel,29.1,89.3,7.28,14.61,7.22,19.8,1,1,5,1,8,1008.76,284.37,241.3,4179.99,1293.13,17644.0
2023-06-19,6,2023,25,Nord,Chétoui,Rainfed,Small,Méthode en continu,60.49,93.2,21.11,31.2,8.19,20.3,1,2,7,1,11,2979.87,714.54,243.1,12256.28,3694.41,64423.0
2023-06-19,6,2023,25,Nord,Chétoui,Rainfed,Small,Méthode en continu,64.89,88.0,22.25,33.35,9.28,22.0,1,2,7,1,11,3168.84,471.92,232.7,13617.17,3640.76,68562.0
2023-06-20,6,2023,25,Sud,Chétoui,Irrigated,Medium,Méthode en continu,33.7,84.4,10.7,17.88,5.11,10.9,1,2,3,1,7,1778.21,306.16,238.1,7469.56,2084.37,32789.0
2023-06-20,6,2023,25,Nord,Oueslati,Irrigated,Medium,Traditionnel,99.29,100.0,25.27,50.81,23.21,69.5,1,1,22,1,25,2845.72,830.94,236.4,12035.19,3676.66,83327.0
2023-06-20,6,2023,25,Sfax,Zarazi,Rainfed,Medium,Méthode en continu,21.79,76.2,6.13,10.31,5.35,7.3,1,2,2,1,6,1207.89,139.03,238.6,5061.58,1346.92,24432.0
2023-06-20,6,2023,25,Sfax,Oueslati,Rainfed,Small,Super-presses,28.16,96.8,8.69,15.32,4.16,16.5,1,1,3,1,6,1289.92,262.84,241.4,5342.94,1552.76,19039.0
2023-06-20,6,2023,25,Centre,Barouni,Rainfed,Large,Méthode en continu,21.97,83.3,7.11,10.16,4.71,5.2,1,2,2,1,6,1242.74,239.85,244.9,5073.76,1482.59,30101.0
2023-06-20,6,2023,25,Centre,Chemlali,Rainfed,Medium,Traditionnel,43.1,69.5,8.91,23.34,10.85,30.2,1,1,10,1,13,1424.71,180.94,242.4,5878.57,1605.64,32827.0
2023-06-21,6,2023,25,Centre,Barouni,Rainfed,Small,Traditionnel,32.65,70.4,7.79,15.93,8.92,22.7,1,1,7,1,10,829.72,199.55,232.7,3566.26,1029.27,27907.0
2023-06-21,6,2023,25,Sfax,Barouni,Rainfed,Large,Traditionnel,44.29,80.9,11.24,24.89,8.16,31.1,1,1,10,1,13,1150.74,330.35,243.0,4735.9,1481.09,36586.0
2023-06-21,6,2023,25,Nord,Zalmati,Rainfed,Small,Méthode en continu,72.67,87.0,24.35,33.54,14.78,27.1,1,2,8,1,12,3212.6,950.38,241.2,13320.38,4162.98,106696.0
2023-06-22,6,2023,25,Sud,Chétoui,Rainfed,Small,Méthode en continu,15.22,76.3,4.53,7.64,3.05,5.8,1,2,1,1,5,908.2,143.67,239.8,3787.86,1051.87,11920.0
2023-06-22,6,2023,25,Sud,Zalmati,Irrigated,Large,Traditionnel,15.01,76.4,3.82,8.77,2.41,10.8,1,1,2,1,5,469.62,97.24,245.5,1912.95,566.86,10899.0
2023-06-22,6,2023,25,Sfax,Zalmati,Rainfed,Medium,Super-presses,27.19,74.8,7.26,14.61,5.32,15.5,1,1,3,1,6,1293.23,193.2,245.8,5262.0,1486.43,21858.0
2023-06-22,6,2023,25,Sfax,Barouni,Irrigated,Medium,Super-presses,55.64,90.0,17.1,23.91,14.63,32.1,1,1,9,1,12,2412.37,416.29,234.3,10295.79,2828.66,46013.0
2023-06-22,6,2023,25,Sud,Chemlali,Rainfed,Medium,Traditionnel,22.53,57.6,4.74,12.77,5.02,17.3,1,1,5,1,8,594.83,93.67,237.5,2504.27,688.5,12830.0
2023-06-23,6,2023,25,Nord,Zarazi,Rainfed,Small,Méthode en continu,54.79,81.6,17.86,25.64,11.28,19.4,1,2,6,1,10,3225.76,468.8,242.1,13323.39,3694.56,73217.0
2023-06-23,6,2023,25,Sfax,Chemlali,Rainfed,Large,Super-presses,36.39,82.1,10.23,19.7,6.46,20.0,1,1,5,1,8,1392.34,337.14,248.3,5607.2,1729.48,21608.0
2023-06-23,6,2023,25,Sfax,Barouni,Rainfed,Large,Traditionnel,15.92,82.3,3.57,8.36,4.0,11.6,1,1,2,1,5,409.71,121.86,244.6,1675.26,531.57,12705.0
2023-06-24,6,2023,25,Nord,Chétoui,Rainfed,Medium,Super-presses,45.53,96.0,13.6,22.57,9.37,24.0,1,1,7,1,10,1750.46,328.23,236.9,7389.88,2078.69,32693.0
2023-06-24,6,2023,25,Centre,Chemlali,Rainfed,Large,Super-presses,14.4,77.2,4.51,7.12,2.76,7.5,1,1,1,1,4,494.33,121.26,238.4,2073.48,615.58,12195.0
2023-06-24,6,2023,25,Sud,Chétoui,Irrigated,Medium,Méthode en continu,28.04,77.7,9.28,14.92,3.84,8.3,1,2,2,1,6,1211.74,144.58,230.8,5249.37,1356.32,27311.0
2023-06-24,6,2023,25,Sfax,Gerboui,Rainfed,Small,Traditionnel,5.07,83.8,0.65,3.08,1.34,1.7,1,1,2,1,5,157.72,33.93,234.7,671.89,191.65,3154.0
2023-06-24,6,2023,25,Sfax,Chétoui,Rainfed,Small,Super-presses,24.73,78.5,6.28,14.36,4.08,13.7,1,1,3,1,6,981.21,209.12,247.7,3960.76,1190.33,16793.0
2023-06-24,6,2023,25,Sfax,Oueslati,Rainfed,Small,Méthode en continu,12.29,82.6,3.94,6.63,1.71,2.5,1,2,1,1,5,492.72,89.94,240.1,2052.06,582.66,10748.0
2023-06-25,6,2023,25,Sfax,Chétoui,Irrigated,Small,Traditionnel,40.03,100.0,11.52,19.42,9.09,26.0,1,1,10,1,13,1061.97,232.15,243.6,4359.71,1294.12,25763.0
2023-06-25,6,2023,25,Sud,Barouni,Irrigated,Medium,Traditionnel,30.61,66.0,5.91,15.38,9.32,22.3,1,1,7,1,10,1024.76,191.92,234.2,4376.26,1216.69,18915.0
2023-06-25,6,2023,25,Sfax,Chétoui,Rainfed,Small,Super-presses,25.36,86.5,8.48,10.17,6.71,13.0,1,1,3,1,6,1079.03,229.95,240.2,4492.24,1308.98,14685.0
2023-06-25,6,2023,25,Centre,Zarazi,Rainfed,Small,Méthode en continu,23.47,78.1,7.77,12.18,3.52,8.3,1,2,2,1,6,1192.85,322.29,244.5,4878.29,1515.15,31632.0
2023-06-25,6,2023,25,Sfax,Oueslati,Rainfed,Large,Méthode en continu,20.54,87.9,6.57,9.17,4.8,5.7,1,2,2,1,6,829.52,228.85,237.6,3491.46,1058.37,26310.0
2023-06-25,6,2023,25,Sud,Zarazi,Irrigated,Medium,Traditionnel,21.29,77.1,5.44,10.42,5.44,14.6,1,1,5,1,8,516.45,133.18,230.7,2239.03,649.63,12627.0
2023-06-25,6,2023,25,Sud,Barouni,Irrigated,Medium,Traditionnel,24.72,75.0,5.34,15.26,4.12,17.4,1,1,5,1,8,668.71,85.47,235.8,2836.28,754.18,14045.0
2023-06-26,6,2023,26,Nord,Zarazi,Rainfed,Medium,Traditionnel,48.14,82.9,12.03,24.99,11.12,34.0,1,1,10,1,13,1505.86,207.36,239.8,6279.56,1713.22,35347.0
2023-06-26,6,2023,26,Sfax,Oueslati,Rainfed,Medium,Super-presses,41.09,91.1,12.87,16.94,11.29,22.5,1,1,7,1,10,1758.05,495.32,241.0,7294.63,2253.38,34267.0
2023-06-26,6,2023,26,Nord,Barouni,Irrigated,Medium,Traditionnel,84.26,98.2,22.15,37.77,24.35,57.7,1,1,20,1,23,2380.8,586.14,237.8,10013.4,2966.95,74362.0
2023-06-26,6,2023,26,Nord,Zalmati,Irrigated,Medium,Super-presses,80.63,88.9,25.18,39.97,15.49,44.9,1,1,14,1,17,3703.19,783.77,238.7,15516.63,4486.95,65984.0
2023-06-27,6,2023,26,Sfax,Chétoui,Rainfed,Medium,Traditionnel,24.74,95.1,7.0,10.67,7.08,16.6,1,1,5,1,8,813.2,192.16,239.1,3401.74,1005.36,14607.0
2023-06-27,6,2023,26,Nord,Chemlali,Rainfed,Medium,Traditionnel,75.81,79.1,17.5,38.06,20.26,52.8,1,1,17,1,20,2224.73,455.69,245.2,9071.48,2680.42,66136.0
2023-06-27,6,2023,26,Nord,Zarazi,Rainfed,Small,Traditionnel,39.69,79.6,9.28,22.36,8.05,27.0,1,1,7,1,10,988.21,167.41,243.9,4051.41,1155.62,35775.0
2023-06-27,6,2023,26,Sfax,Chétoui,Rainfed,Large,Super-presses,32.3,93.8,10.43,14.32,7.55,18.2,1,1,5,1,8,1450.73,201.72,233.5,6212.84,1652.45,27708.0
2023-06-27,6,2023,26,Centre,Gerboui,Irrigated,Large,Méthode en continu,94.76,88.7,31.09,42.26,21.41,33.1,1,2,10,1,14,5423.15,755.7,237.8,22806.8,6178.85,119403.0
2023-06-27,6,2023,26,Sfax,Chemlali,Irrigated,Small,Super-presses,10.51,84.7,2.57,5.84,2.09,7.0,1,1,1,1,4,497.71,74.89,232.7,2139.06,572.6,6960.0
2023-06-27,6,2023,26,Sud,Barouni,Irrigated,Large,Méthode en continu,15.09,76.3,4.82,6.8,3.48,6.2,1,2,1,1,5,739.89,120.0,231.5,3196.49,859.88,14175.0
2023-06-28,6,2023,26,Sud,Chétoui,Irrigated,Small,Traditionnel,18.67,86.3,4.64,8.48,5.55,14.1,1,1,2,1,5,608.61,74.28,237.3,2564.57,682.88,11209.0
2023-06-28,6,2023,26,Nord,Oueslati,Rainfed,Large,Méthode en continu,47.42,94.9,16.87,22.48,8.08,16.6,1,2,4,1,8,2283.05,240.2,235.6,9691.18,2523.25,70969.0
2023-06-28,6,2023,26,Nord,Gerboui,Irrigated,Medium,Méthode en continu,69.87,92.7,23.72,29.08,17.07,23.2,1,2,7,1,11,3651.91,921.51,249.3,14650.31,4573.42,93917.0
2023-06-28,6,2023,26,Nord,Zalmati,Irrigated,Medium,Méthode en continu,81.48,85.6,27.06,39.53,14.89,28.1,1,2,9,1,13,4819.36,1031.58,240.2,20067.38,5850.94,123668.0
2023-06-29,6,2023,26,Sud,Gerboui,Rainfed,Medium,Méthode en continu,9.48,57.0,2.23,5.8,1.45,4.0,1,2,1,1,5,384.25,43.0,242.7,1583.31,427.26,9876.0
2023-06-29,6,2023,26,Sfax,Barouni,Rainfed,Small,Super-presses,45.91,74.8,13.54,24.25,8.12,25.3,1,1,7,1,10,1484.23,335.51,232.3,6389.98,1819.74,37267.0
2023-06-29,6,2023,26,Sud,Zalmati,Rainfed,Large,Traditionnel,5.72,61.0,0.0,3.74,1.98,5.2,1,1,2,1,5,157.48,17.97,241.2,652.88,175.45,3855.0
2023-06-29,6,2023,26,Sfax,Zarazi,Irrigated,Small,Méthode en continu,56.23,83.4,17.96,27.69,10.59,20.0,1,2,6,1,10,2611.43,428.69,241.0,10836.47,3040.12,61083.0
2023-06-29,6,2023,26,Sfax,Zalmati,Rainfed,Medium,Méthode en continu,24.99,90.6,8.16,10.52,6.31,10.3,1,2,2,1,6,1243.86,254.22,237.6,5234.07,1498.09,23262.0
2023-06-29,6,2023,26,Sfax,Chétoui,Irrigated,Large,Méthode en continu,33.73,93.3,11.56,17.07,5.1,12.2,1,2,3,1,7,1512.32,329.39,243.1,6221.32,1841.71,38000.0
2023-06-30,6,2023,26,Nord,Oueslati,Rainfed,Large,Super-presses,73.14,99.6,23.17,31.42,18.54,40.9,1,1,12,1,15,2696.03,530.45,228.2,11815.57,3226.48,68558.0
2023-06-30,6,2023,26,Sfax,Gerboui,Irrigated,Medium,Méthode en continu,52.03,86.3,16.88,27.03,8.13,18.7,1,2,6,1,10,2361.41,370.29,245.9,9601.43,2731.69,47739.0
2023-07-01,7,2023,26,Sfax,Gerboui,Rainfed,Medium,Méthode en continu,17.68,79.9,6.17,7.8,3.71,5.8,1,2,1,1,5,896.73,206.06,233.4,3841.65,1102.78,18907.0
2023-07-01,7,2023,26,Centre,Gerboui,Rainfed,Medium,Méthode en continu,22.99,67.1,7.1,10.38,5.51,7.7,1,2,2,1,6,1319.7,337.25,240.0,5497.73,1656.95,22710.0
2023-07-01,7,2023,26,Centre,Gerboui,Rainfed,Large,Super-presses,26.06,69.2,6.13,12.66,7.27,14.4,1,1,3,1,6,916.55,127.03,232.9,3935.86,1043.58,22660.0
2023-07-01,7,2023,26,Centre,Chétoui,Rainfed,Medium,Méthode en continu,54.25,82.1,17.46,23.96,12.83,19.9,1,2,6,1,10,3033.31,739.35,235.3,12891.0,3772.66,76996.0
2023-07-02,7,2023,26,Sfax,Barouni,Rainfed,Small,Super-presses,38.64,81.4,10.94,16.71,11.0,20.0,1,1,5,1,8,1441.65,151.76,241.8,5961.29,1593.41,33044.0
2023-07-02,7,2023,26,Centre,Gerboui,Rainfed,Large,Méthode en continu,38.76,80.2,12.61,20.53,5.61,15.5,1,2,3,1,7,2240.71,371.69,240.7,9308.14,2612.4,48710.0
2023-07-02,7,2023,26,Sfax,Chemlali,Rainfed,Large,Super-presses,13.35,92.0,3.97,6.34,3.04,9.1,1,1,1,1,4,462.58,103.9,253.0,1828.61,566.48,9381.0
2023-07-02,7,2023,26,Nord,Gerboui,Irrigated,Large,Traditionnel,95.3,100.0,25.38,55.51,14.41,69.2,1,1,22,1,25,2424.16,489.76,238.1,10181.67,2913.92,80909.0
2023-07-02,7,2023,26,Nord,Barouni,Rainfed,Small,Méthode en continu,68.34,85.4,22.94,33.2,12.21,24.8,1,2,7,1,11,4048.15,600.23,238.0,17010.67,4648.38,99667.0
2023-07-02,7,2023,26,Sud,Gerboui,Rainfed,Small,Méthode en continu,12.23,63.4,4.23,4.9,3.09,5.4,1,2,1,1,5,644.94,174.01,232.4,2775.09,818.95,11171.0
2023-07-02,7,2023,26,Sud,Zalmati,Irrigated,Large,Super-presses,35.31,77.9,9.9,19.6,5.8,18.8,1,1,5,1,8,1176.16,171.18,231.9,5072.73,1347.34,25011.0
2023-07-03,7,2023,27,Sfax,Chemlali,Rainfed,Small,Traditionnel,11.47,79.3,2.83,5.65,2.99,9.1,1,1,2,1,5,396.63,114.38,230.2,1722.8,511.01,9050.0
2023-07-03,7,2023,27,Sfax,Chétoui,Rainfed,Large,Méthode en continu,27.89,94.5,9.66,11.35,6.88,9.7,1,2,2,1,6,1479.8,235.03,228.8,6468.62,1714.84,35230.0
2023-07-03,7,2023,27,Sfax,Zalmati,Rainfed,Medium,Super-presses,31.17,80.7,9.65,15.12,6.41,17.2,1,1,5,1,8,1446.52,154.61,245.2,5899.22,1601.13,19842.0
2023-07-03,7,2023,27,Sfax,Chemlali,Rainfed,Large,Traditionnel,39.51,76.9,8.91,18.77,11.83,27.1,1,1,7,1,10,1185.23,318.11,240.3,4931.63,1503.34,30160.0
2023-07-03,7,2023,27,Sfax,Chétoui,Irrigated,Medium,Traditionnel,41.09,98.5,11.48,22.35,7.27,27.3,1,1,10,1,13,998.07,211.42,239.1,4174.33,1209.49,25576.0
2023-07-03,7,2023,27,Nord,Chemlali,Irrigated,Small,Méthode en continu,78.58,89.8,26.76,32.63,19.19,27.0,1,2,8,1,12,3438.45,986.69,244.4,14071.64,4425.15,101384.0
2023-07-04,7,2023,27,Nord,Oueslati,Irrigated,Small,Super-presses,45.95,100.0,14.48,21.28,10.19,24.7,1,1,7,1,10,2012.92,595.01,239.1,8417.9,2607.93,33447.0
2023-07-04,7,2023,27,Sud,Zalmati,Irrigated,Large,Méthode en continu,17.31,83.9,5.25,7.84,4.21,6.0,1,2,1,1,5,964.37,241.56,239.3,4030.77,1205.93,14679.0
2023-07-04,7,2023,27,Nord,Chétoui,Rainfed,Small,Méthode en continu,69.9,99.2,24.61,31.65,13.64,23.6,1,2,7,1,11,4047.66,695.81,231.3,17496.47,4743.47,84421.0
2023-07-04,7,2023,27,Sud,Barouni,Irrigated,Large,Méthode en continu,24.29,84.7,8.2,9.77,6.32,9.0,1,2,2,1,6,1022.58,267.41,243.2,4205.02,1289.99,24337.0
2023-07-04,7,2023,27,Sud,Gerboui,Irrigated,Medium,Méthode en continu,25.7,75.9,8.45,12.75,4.49,10.0,1,2,2,1,6,1203.08,352.72,245.6,4898.24,1555.8,28100.0
2023-07-04,7,2023,27,Sfax,Chemlali,Rainfed,Large,Méthode en continu,44.29,78.4,13.36,18.69,12.24,14.2,1,2,4,1,8,2586.33,590.61,249.4,10370.1,3176.93,45895.0
2023-07-05,7,2023,27,Centre,Barouni,Rainfed,Small,Méthode en continu,26.91,74.5,7.7,15.07,4.14,7.4,1,2,2,1,6,1448.96,216.66,237.2,6108.95,1665.62,29234.0
2023-07-05,7,2023,27,Centre,Barouni,Rainfed,Large,Méthode en continu,6.77,68.8,2.3,2.98,1.49,2.5,1,2,1,1,5,381.92,39.65,234.2,1630.5,421.57,6835.0
2023-07-05,7,2023,27,Sfax,Gerboui,Rainfed,Large,Méthode en continu,13.43,78.3,4.61,6.63,2.19,4.7,1,2,1,1,5,658.43,181.22,240.1,2741.77,839.65,14427.0
2023-07-06,7,2023,27,Sud,Zalmati,Rainfed,Large,Traditionnel,13.54,72.2,3.33,7.05,3.16,7.3,1,1,2,1,5,361.18,97.13,241.1,1498.11,458.31,7099.0
2023-07-07,7,2023,27,Centre,Chétoui,Rainfed,Large,Méthode en continu,26.91,85.0,8.93,12.64,5.34,8.6,1,2,2,1,6,1522.63,287.41,244.9,6217.31,1810.03,26326.0
2023-07-07,7,2023,27,Centre,Gerboui,Rainfed,Medium,Méthode en continu,17.98,70.1,5.47,9.34,3.16,5.7,1,2,1,1,5,783.01,186.56,229.6,3410.99,969.57,22997.0
2023-07-08,7,2023,27,Sfax,Zalmati,Rainfed,Large,Méthode en continu,11.33,87.5,3.48,5.6,2.26,4.8,1,2,1,1,5,534.67,123.68,236.4,2261.25,658.35,14289.0
2023-07-08,7,2023,27,Nord,Barouni,Irrigated,Large,Méthode en continu,87.08,100.0,31.39,40.45,15.24,30.1,1,2,9,1,13,4392.5,719.77,240.8,18237.74,5112.27,105096.0
2023-07-08,7,2023,27,Centre,Zarazi,Irrigated,Medium,Méthode en continu,60.7,83.1,19.1,27.63,13.96,21.9,1,2,7,1,11,3421.23,406.17,232.7,14700.95,3827.39,66310.0
2023-07-08,7,2023,27,Sud,Chétoui,Rainfed,Medium,Super-presses,18.01,63.7,5.22,9.92,2.88,8.8,1,1,1,1,4,806.33,110.0,237.7,3391.71,916.32,10652.0
2023-07-09,7,2023,27,Centre,Chétoui,Rainfed,Large,Méthode en continu,38.82,75.6,11.94,16.49,10.39,13.0,1,2,3,1,7,2132.75,429.53,241.7,8825.42,2562.28,43867.0
2023-07-09,7,2023,27,Nord,Chemlali,Rainfed,Small,Méthode en continu,59.37,89.7,19.83,28.81,10.74,20.8,1,2,6,1,10,2559.37,468.05,246.3,10392.13,3027.42,84172.0
2023-07-09,7,2023,27,Centre,Zarazi,Rainfed,Small,Super-presses,23.35,72.4,6.83,12.12,4.39,12.8,1,1,3,1,6,1039.02,184.81,242.7,4281.34,1223.83,20653.0
2023-07-09,7,2023,27,Sud,Zalmati,Irrigated,Medium,Méthode en continu,18.83,70.3,6.0,7.73,5.1,9.1,1,2,1,1,5,1047.42,146.23,236.1,4436.65,1193.65,15602.0
2023-07-09,7,2023,27,Centre,Chétoui,Rainfed,Small,Traditionnel,43.9,80.2,11.35,21.46,11.09,29.2,1,1,10,1,13,1375.62,160.01,237.4,5793.37,1535.63,28166.0
2023-07-09,7,2023,27,Nord,Gerboui,Irrigated,Medium,Méthode en continu,100.92,93.1,35.07,42.95,22.91,34.5,1,2,12,1,16,4837.63,1270.37,236.5,20453.54,6108.01,119585.0
2023-07-09,7,2023,27,Nord,Zalmati,Rainfed,Small,Méthode en continu,58.24,85.5,20.17,29.79,8.28,22.3,1,2,6,1,10,2672.89,376.18,238.2,11222.11,3049.07,72604.0
2023-07-09,7,2023,27,Nord,Zalmati,Rainfed,Medium,Super-presses,26.34,81.2,6.53,12.26,7.54,15.5,1,1,3,1,6,1011.43,296.93,237.5,4258.85,1308.36,25111.0
2023-07-10,7,2023,28,Centre,Oueslati,Rainfed,Large,Super-presses,37.81,87.6,11.07,19.64,7.11,19.5,1,1,5,1,8,1343.59,147.08,242.0,5551.9,1490.67,27114.0
2023-07-10,7,2023,28,Sfax,Chemlali,Irrigated,Small,Méthode en continu,50.97,92.7,18.05,26.19,6.73,17.0,1,2,6,1,10,2574.75,391.72,248.8,10347.52,2966.47,48621.0
2023-07-10,7,2023,28,Sfax,Barouni,Irrigated,Medium,Méthode en continu,62.98,81.1,21.45,25.36,16.16,22.8,1,2,7,1,11,3692.04,384.69,241.2,15309.07,4076.73,77451.0
2023-07-10,7,2023,28,Sfax,Chemlali,Rainfed,Medium,Méthode en continu,20.44,80.7,7.32,8.53,4.59,6.0,1,2,2,1,6,1200.8,169.26,235.1,5107.03,1370.06,19130.0
2023-07-10,7,2023,28,Centre,Zalmati,Irrigated,Large,Super-presses,67.83,73.3,19.14,36.04,12.65,36.5,1,1,10,1,13,2868.63,681.15,240.8,11913.81,3549.78,51460.0
2023-07-11,7,2023,28,Sud,Zarazi,Rainfed,Medium,Super-presses,18.92,62.7,5.07,10.14,3.71,10.6,1,1,1,1,4,607.61,93.03,241.3,2518.15,700.64,14442.0
2023-07-11,7,2023,28,Centre,Chétoui,Rainfed,Small,Super-presses,34.44,74.4,9.59,17.7,7.16,17.7,1,1,5,1,8,1623.06,187.71,246.5,6583.94,1810.77,28980.0
2023-07-11,7,2023,28,Sfax,Chétoui,Rainfed,Medium,Super-presses,41.09,91.0,12.62,19.07,9.41,21.9,1,1,7,1,10,1822.84,348.69,243.4,7487.77,2171.53,24943.0
2023-07-11,7,2023,28,Sfax,Oueslati,Rainfed,Large,Super-presses,33.55,89.6,10.7,16.61,6.23,18.9,1,1,5,1,8,1574.88,402.17,234.1,6726.87,1977.05,19978.0
2023-07-11,7,2023,28,Nord,Zalmati,Rainfed,Small,Méthode en continu,19.03,77.4,6.41,8.09,4.52,7.3,1,2,1,1,5,834.25,247.05,245.4,3399.17,1081.3,22968.0
2023-07-11,7,2023,28,Centre,Oueslati,Irrigated,Small,Méthode en continu,35.29,89.3,12.15,17.6,5.54,10.0,1,2,3,1,7,1998.37,395.76,238.8,8368.29,2394.13,38051.0
2023-07-11,7,2023,28,Sud,Oueslati,Irrigated,Large,Super-presses,30.33,88.1,9.07,14.15,7.11,17.7,1,1,5,1,8,1260.26,332.11,248.5,5070.52,1592.37,15678.0
2023-07-11,7,2023,28,Sfax,Gerboui,Rainfed,Large,Traditionnel,24.04,83.2,6.01,13.21,4.82,18.8,1,1,5,1,8,747.36,137.92,236.8,3155.63,885.28,17482.0
2023-07-12,7,2023,28,Nord,Chétoui,Irrigated,Medium,Méthode en continu,41.09,99.6,14.55,18.37,8.17,15.0,1,2,4,1,8,1803.42,509.95,233.2,7732.13,2313.37,58409.0
2023-07-12,7,2023,28,Nord,Zalmati,Irrigated,Small,Traditionnel,90.44,96.6,23.07,53.4,13.97,64.4,1,1,22,1,25,2542.49,754.23,241.0,10548.7,3296.72,87241.0
2023-07-12,7,2023,28,Sud,Barouni,Rainfed,Large,Traditionnel,7.59,67.7,1.8,3.93,1.86,5.4,1,1,2,1,5,211.47,28.59,245.6,860.92,240.05,4609.0
2023-07-12,7,2023,28,Nord,Chétoui,Rainfed,Medium,Méthode en continu,51.94,86.5,16.84,22.56,12.54,18.1,1,2,6,1,10,2628.32,408.08,244.8,10738.24,3036.4,81251.0
2023-07-12,7,2023,28,Sud,Zarazi,Rainfed,Large,Méthode en continu,23.1,66.5,6.93,10.7,5.47,8.3,1,2,2,1,6,1183.72,334.19,249.5,4744.26,1517.91,21873.0
