Date,Month,Year,Week,Source,Olive_Type,Condition,Olive_Size,Press_Method,Quantity_Olives_Tons,Oil_Quality_Score,Oil_Quantity_Tons,Waste_Fitoura_Tons,Waste_Margin_Tons,Processing_Time_Hours,Employees_Comptables,Employees_Registeurs,Employees_Ouvriers,Employees_Guards,Total_Employees,Global_Active_Power_kWh,Global_Reactive_Power_kVAr,Voltage_V,Global_Intensity_A,Total_Energy_Consumption_kWh,Water_Consumption_Liters,Water_Consumption_m3,Electricity_Price_TND_per_kWh,Water_Price_TND_per_m3,Electricity_Cost_TND,Water_Cost_TND,Total_Utility_Cost_TND,Hourly_Wage_Ouvriers_TND,Hourly_Wage_Comptables_TND,Hourly_Wage_Registeurs_TND,Hourly_Wage_Guards_TND,Ouvriers_Cost_TND,Comptables_Cost_TND,Registeurs_Cost_TND,Guards_Cost_TND,Total_Labor_Cost_TND,Total_Operational_Cost_TND
2023-03-27,3,2023,13,Sfax,Oueslati,Rainfed,Medium,Méthode en continu,56.28,94.2,19.47,27.34,9.46,17.8,1,2,6,1,10,2704.13,372.08,232.4,11634.95,2704.13,72313.0,72.313,0.352,0.2,951.854,14.463,966.317,2.5,6.0,3.5,3.0,267.255,106.902,124.719,53.451,552.327,1518.644
2023-03-27,3,2023,13,Sfax,Oueslati,Rainfed,Medium,Méthode en continu,35.33,85.4,11.17,17.62,6.54,12.5,1,2,3,1,7,1483.8,190.01,239.1,6206.79,1483.8,32963.0,32.963,0.352,0.2,522.298,6.593,528.89,2.5,6.0,3.5,3.0,93.431,74.745,87.203,37.373,292.751,821.642
2023-03-28,3,2023,13,Nord,Chemlali,Rainfed,Small,Méthode en continu,32.68,78.7,10.13,15.86,6.7,11.7,1,2,3,1,7,1899.34,472.34,237.9,7983.05,1899.34,43700.0,43.7,0.352,0.2,668.568,8.74,677.308,2.5,6.0,3.5,3.0,87.751,70.201,81.901,35.1,274.954,952.262
2023-03-28,3,2023,13,Centre,Oueslati,Rainfed,Medium,Méthode en continu,45.15,81.7,14.47,22.72,7.97,17.4,1,2,4,1,8,2320.96,508.29,241.1,9627.05,2320.96,45546.0,45.546,0.352,0.2,816.979,9.109,826.088,2.5,6.0,3.5,3.0,174.437,104.662,122.106,52.331,453.537,1279.625
2023-03-28,3,2023,13,Sfax,Chétoui,Rainfed,Medium,Traditionnel,25.72,82.3,6.31,13.29,6.11,18.4,1,1,5,1,8,675.91,97.53,247.6,2730.06,675.91,16774.0,16.774,0.352,0.2,237.921,3.355,241.276,2.5,6.0,3.5,3.0,230.439,110.611,64.523,55.305,460.879,702.155
2023-03-28,3,2023,13,Nord,Zalmati,Rainfed,Medium,Super-presses,50.97,81.5,14.63,23.14,13.2,27.2,1,1,9,1,12,2442.56,260.07,251.3,9719.74,2442.56,49736.0,49.736,0.352,0.2,859.781,9.947,869.728,2.5,6.0,3.5,3.0,611.061,162.95,95.054,81.475,950.539,1820.267
2023-03-29,3,2023,13,Sud,Zarazi,Rainfed,Small,Méthode en continu,13.42,64.5,3.92,5.98,3.52,6.7,1,2,1,1,5,642.94,189.63,238.1,2700.58,642.94,14026.0,14.026,0.352,0.2,226.315,2.805,229.12,2.5,6.0,3.5,3.0,16.649,39.958,46.618,19.979,123.204,352.324
2023-03-29,3,2023,13,Sfax,Chétoui,Rainfed,Large,Traditionnel,18.58,100.0,5.73,9.78,3.07,13.5,1,1,2,1,5,634.0,95.6,238.4,2659.24,634.0,10722.0,10.722,0.352,0.2,223.166,2.144,225.311,2.5,6.0,3.5,3.0,67.593,81.111,47.315,40.556,236.575,461.886
2023-03-29,3,2023,13,Centre,Chemlali,Rainfed,Large,Super-presses,40.63,70.8,11.09,22.74,6.79,20.9,1,1,7,1,10,1912.86,326.23,240.6,7949.24,1912.86,27442.0,27.442,0.352,0.2,673.325,5.488,678.814,2.5,6.0,3.5,3.0,365.133,125.188,73.027,62.594,625.942,1304.755
2023-03-29,3,2023,13,Centre,Chétoui,Rainfed,Medium,Méthode en continu,26.6,80.3,8.45,13.74,4.41,10.3,1,2,2,1,6,1329.49,282.87,246.4,5395.06,1329.49,36914.0,36.914,0.352,0.2,467.979,7.383,475.362,2.5,6.0,3.5,3.0,51.487,61.784,72.082,30.892,216.245,691.607
2023-03-30,3,2023,13,Sud,Zalmati,Irrigated,Medium,Méthode en continu,26.99,72.9,7.62,12.46,6.91,10.0,1,2,2,1,6,1379.73,388.11,240.8,5728.69,1379.73,28709.0,28.709,0.352,0.2,485.667,5.742,491.408,2.5,6.0,3.5,3.0,49.771,59.725,69.679,29.862,209.036,700.444
2023-03-30,3,2023,13,Sfax,Chemlali,Irrigated,Small,Méthode en continu,16.0,89.1,5.44,6.39,4.18,6.2,1,2,1,1,5,845.79,176.28,238.8,3541.79,845.79,18235.0,18.235,0.352,0.2,297.719,3.647,301.366,2.5,6.0,3.5,3.0,15.49,37.176,43.372,18.588,114.625,415.991
2023-03-30,3,2023,13,Sud,Oueslati,Rainfed,Small,Super-presses,10.74,70.6,3.46,5.77,1.51,5.0,1,1,1,1,4,466.92,139.39,234.6,1990.16,466.92,7345.0,7.345,0.352,0.2,164.356,1.469,165.825,2.5,6.0,3.5,3.0,12.625,30.3,17.675,15.15,75.75,241.575
2023-03-30,3,2023,13,Sud,Gerboui,Rainfed,Medium,Super-presses,19.96,62.6,5.24,9.52,5.2,13.2,1,1,1,1,4,639.02,122.28,240.8,2653.83,639.02,12259.0,12.259,0.352,0.2,224.936,2.452,227.388,2.5,6.0,3.5,3.0,33.049,79.318,46.269,39.659,198.295,425.683
2023-03-30,3,2023,13,Sfax,Zalmati,Rainfed,Small,Traditionnel,18.42,68.6,4.15,11.08,3.18,12.3,1,1,2,1,5,475.55,104.41,235.6,2018.48,475.55,14327.0,14.327,0.352,0.2,167.393,2.865,170.258,2.5,6.0,3.5,3.0,61.283,73.539,42.898,36.77,214.49,384.748
2023-03-31,3,2023,13,Nord,Chemlali,Rainfed,Small,Traditionnel,45.6,80.0,10.54,26.51,8.55,33.3,1,1,10,1,13,1500.92,388.54,240.4,6244.7,1500.92,43544.0,43.544,0.352,0.2,528.323,8.709,537.031,2.5,6.0,3.5,3.0,832.566,199.816,116.559,99.908,1248.85,1785.881
2023-03-31,3,2023,13,Sfax,Chétoui,Rainfed,Medium,Méthode en continu,21.54,82.4,7.57,9.7,4.27,7.0,1,2,2,1,6,1155.23,317.92,232.2,4974.61,1155.23,19093.0,19.093,0.352,0.2,406.641,3.819,410.459,2.5,6.0,3.5,3.0,34.983,41.98,48.976,20.99,146.929,557.388
2023-04-01,4,2023,13,Centre,Chétoui,Rainfed,Large,Traditionnel,27.75,82.7,6.48,15.18,6.08,21.1,1,1,5,1,8,812.26,202.43,240.9,3371.42,812.26,19578.0,19.578,0.352,0.2,285.915,3.916,289.83,2.5,6.0,3.5,3.0,263.161,126.317,73.685,63.159,526.322,816.152
2023-04-01,4,2023,13,Sfax,Oueslati,Irrigated,Large,Méthode en continu,42.81,100.0,15.79,19.6,7.42,14.8,1,2,4,1,8,1784.31,494.25,235.5,7577.41,1784.31,42483.0,42.483,0.352,0.2,628.078,8.497,636.575,2.5,6.0,3.5,3.0,148.191,88.915,103.734,44.457,385.297,1021.872
2023-04-01,4,2023,13,Centre,Zalmati,Rainfed,Medium,Méthode en continu,40.25,67.4,11.58,17.65,11.02,13.7,1,2,4,1,8,1795.41,441.89,243.6,7370.34,1795.41,42490.0,42.49,0.352,0.2,631.984,8.498,640.482,2.5,6.0,3.5,3.0,137.282,82.369,96.098,41.185,356.934,997.416
2023-04-01,4,2023,13,Sud,Chemlali,Rainfed,Large,Traditionnel,14.12,60.2,2.73,8.43,2.97,10.5,1,1,2,1,5,480.31,75.46,237.5,2022.19,480.31,9956.0,9.956,0.352,0.2,169.07,1.991,171.061,2.5,6.0,3.5,3.0,52.628,63.154,36.84,31.577,184.199,355.26
2023-04-01,4,2023,13,Sud,Barouni,Irrigated,Large,Méthode en continu,7.56,80.6,2.99,3.34,1.23,1.1,1,2,1,1,5,334.24,87.92,241.1,1386.11,334.24,6535.0,6.535,0.352,0.2,117.652,1.307,118.959,2.5,6.0,3.5,3.0,2.865,6.877,8.023,3.438,21.204,140.163
2023-04-01,4,2023,13,Centre,Zalmati,Irrigated,Medium,Méthode en continu,47.18,82.0,15.41,20.87,10.9,18.3,1,2,4,1,8,1902.5,274.74,229.4,8294.94,1902.5,46751.0,46.751,0.352,0.2,669.679,9.35,679.029,2.5,6.0,3.5,3.0,183.242,109.945,128.27,54.973,476.43,1155.459
2023-04-01,4,2023,13,Centre,Chemlali,Rainfed,Small,Méthode en continu,24.5,69.6,7.14,13.45,3.91,10.5,1,2,2,1,6,1341.9,230.69,239.8,5595.71,1341.9,25870.0,25.87,0.352,0.2,472.348,5.174,477.522,2.5,6.0,3.5,3.0,52.281,62.737,73.193,31.368,219.578,697.1
2023-04-01,4,2023,13,Centre,Zarazi,Rainfed,Small,Traditionnel,34.27,70.7,7.44,19.46,7.37,24.3,1,1,7,1,10,916.26,177.48,244.5,3747.78,916.26,30809.0,30.809,0.352,0.2,322.523,6.162,328.685,2.5,6.0,3.5,3.0,425.22,145.79,85.044,72.895,728.949,1057.634
2023-04-01,4,2023,13,Sfax,Chemlali,Irrigated,Large,Méthode en continu,49.82,94.5,17.79,21.91,10.12,19.1,1,2,4,1,8,2528.83,576.99,231.0,10945.77,2528.83,53878.0,53.878,0.352,0.2,890.15,10.776,900.925,2.5,6.0,3.5,3.0,191.455,114.873,134.018,57.436,497.782,1398.707
2023-04-01,4,2023,13,Sfax,Chétoui,Rainfed,Medium,Méthode en continu,21.49,87.0,6.88,9.6,5.01,7.4,1,2,2,1,6,1006.99,272.53,232.4,4333.03,1006.99,21535.0,21.535,0.352,0.2,354.46,4.307,358.767,2.5,6.0,3.5,3.0,36.955,44.346,51.737,22.173,155.212,513.979
2023-04-01,4,2023,13,Nord,Chétoui,Rainfed,Large,Méthode en continu,53.98,99.8,19.35,21.26,13.37,18.7,1,2,6,1,10,2850.24,820.45,246.3,11572.25,2850.24,67134.0,67.134,0.352,0.2,1003.286,13.427,1016.713,2.5,6.0,3.5,3.0,281.245,112.498,131.248,56.249,581.24,1597.953
2023-04-01,4,2023,13,Sud,Zarazi,Irrigated,Medium,Super-presses,31.52,61.5,8.66,14.9,7.96,17.0,1,1,5,1,8,1360.82,230.58,243.0,5599.92,1360.82,19649.0,19.649,0.352,0.2,479.009,3.93,482.939,2.5,6.0,3.5,3.0,213.125,102.3,59.675,51.15,426.25,909.189
2023-04-02,4,2023,13,Nord,Barouni,Rainfed,Large,Traditionnel,58.1,85.1,13.31,28.8,15.99,42.3,1,1,12,1,15,1653.8,275.54,248.2,6663.97,1653.8,58998.0,58.998,0.352,0.2,582.139,11.8,593.939,2.5,6.0,3.5,3.0,1267.899,253.58,147.922,126.79,1796.19,2390.129
2023-04-02,4,2023,13,Sfax,Chétoui,Irrigated,Large,Super-presses,66.7,100.0,22.06,34.7,9.95,35.2,1,1,10,1,13,2791.84,409.26,243.6,11462.33,2791.84,53767.0,53.767,0.352,0.2,982.729,10.753,993.483,2.5,6.0,3.5,3.0,880.05,211.212,123.207,105.606,1320.075,2313.558
2023-04-02,4,2023,13,Sfax,Chemlali,Rainfed,Small,Méthode en continu,37.85,80.0,12.34,18.19,7.32,12.9,1,2,3,1,7,1579.82,472.1,246.0,6421.97,1579.82,35414.0,35.414,0.352,0.2,556.096,7.083,563.179,2.5,6.0,3.5,3.0,96.873,77.498,90.414,38.749,303.534,866.713
2023-04-03,4,2023,14,Nord,Zarazi,Irrigated,Small,Super-presses,66.72,99.7,21.53,35.89,9.3,36.3,1,1,10,1,13,2219.51,349.04,246.4,9008.68,2219.51,53287.0,53.287,0.352,0.2,781.268,10.657,791.925,2.5,6.0,3.5,3.0,906.923,217.662,126.969,108.831,1360.385,2152.31
2023-04-03,4,2023,14,Centre,Oueslati,Rainfed,Large,Super-presses,43.49,93.1,14.43,22.11,6.94,24.6,1,1,7,1,10,1796.85,380.46,229.6,7824.89,1796.85,28845.0,28.845,0.352,0.2,632.49,5.769,638.259,2.5,6.0,3.5,3.0,431.199,147.84,86.24,73.92,739.198,1377.457
2023-04-03,4,2023,14,Sud,Zalmati,Rainfed,Small,Traditionnel,11.78,62.9,1.68,7.9,2.2,8.2,1,1,2,1,5,339.1,76.9,224.5,1510.5,339.1,6261.0,6.261,0.352,0.2,119.364,1.252,120.617,2.5,6.0,3.5,3.0,41.221,49.465,28.855,24.733,144.274,264.89
2023-04-03,4,2023,14,Nord,Gerboui,Rainfed,Medium,Super-presses,48.48,87.3,14.02,25.07,9.4,27.5,1,1,7,1,10,1969.0,435.87,235.3,8368.01,1969.0,39274.0,39.274,0.352,0.2,693.087,7.855,700.942,2.5,6.0,3.5,3.0,481.365,165.039,96.273,82.52,825.197,1526.139
2023-04-04,4,2023,14,Sfax,Barouni,Rainfed,Medium,Super-presses,29.39,76.0,8.08,14.93,6.38,16.8,1,1,3,1,6,1024.73,112.05,237.2,4319.7,1024.73,17144.0,17.144,0.352,0.2,360.705,3.429,364.133,2.5,6.0,3.5,3.0,126.363,101.09,58.969,50.545,336.967,701.101
2023-04-04,4,2023,14,Sud,Chétoui,Irrigated,Small,Traditionnel,10.9,78.1,2.56,6.05,2.29,5.8,1,1,2,1,5,330.12,65.57,243.7,1354.66,330.12,6281.0,6.281,0.352,0.2,116.204,1.256,117.46,2.5,6.0,3.5,3.0,29.231,35.077,20.461,17.538,102.307,219.767
2023-04-05,4,2023,14,Sud,Gerboui,Rainfed,Small,Super-presses,13.83,65.3,4.15,7.18,2.5,7.5,1,1,1,1,4,456.32,59.08,234.6,1945.48,456.32,10472.0,10.472,0.352,0.2,160.625,2.094,162.719,2.5,6.0,3.5,3.0,18.826,45.183,26.357,22.591,112.957,275.677
2023-04-05,4,2023,14,Sfax,Barouni,Rainfed,Large,Méthode en continu,38.82,82.4,12.64,17.06,9.12,14.8,1,2,3,1,7,2234.82,311.39,233.4,9576.13,2234.82,42687.0,42.687,0.352,0.2,786.657,8.537,795.194,2.5,6.0,3.5,3.0,111.284,89.027,103.865,44.514,348.691,1143.885
2023-04-05,4,2023,14,Centre,Chétoui,Rainfed,Small,Traditionnel,48.33,77.3,11.52,24.48,12.33,33.7,1,1,10,1,13,1718.32,180.14,243.8,7048.93,1718.32,35669.0,35.669,0.352,0.2,604.85,7.134,611.984,2.5,6.0,3.5,3.0,842.085,202.101,117.892,101.05,1263.128,1875.112
2023-04-06,4,2023,14,Centre,Gerboui,Rainfed,Large,Super-presses,29.31,71.8,7.23,15.21,6.87,16.4,1,1,3,1,6,1265.24,286.1,231.2,5473.58,1265.24,27587.0,27.587,0.352,0.2,445.363,5.517,450.88,2.5,6.0,3.5,3.0,123.152,98.522,57.471,49.261,328.406,779.286
2023-04-06,4,2023,14,Centre,Zarazi,Irrigated,Medium,Super-presses,33.26,84.6,10.34,14.0,8.93,17.8,1,1,5,1,8,1558.15,156.24,239.6,6502.08,1558.15,22376.0,22.376,0.352,0.2,548.468,4.475,552.943,2.5,6.0,3.5,3.0,222.966,107.024,62.431,53.512,445.933,998.876
2023-04-06,4,2023,14,Sud,Oueslati,Irrigated,Medium,Super-presses,25.13,84.1,8.2,11.54,5.39,15.6,1,1,3,1,6,972.01,126.04,240.7,4037.43,972.01,16768.0,16.768,0.352,0.2,342.147,3.354,345.501,2.5,6.0,3.5,3.0,116.857,93.486,54.533,46.743,311.62,657.12
2023-04-06,4,2023,14,Centre,Chemlali,Irrigated,Large,Super-presses,58.61,88.5,18.75,25.27,14.59,31.9,1,1,9,1,12,1982.06,205.52,249.7,7939.29,1982.06,49263.0,49.263,0.352,0.2,697.684,9.853,707.536,2.5,6.0,3.5,3.0,717.338,191.29,111.586,95.645,1115.859,1823.395
2023-04-07,4,2023,14,Nord,Chétoui,Rainfed,Small,Méthode en continu,55.91,84.0,18.34,24.01,13.56,20.4,1,2,6,1,10,2783.49,691.22,223.4,12460.98,2783.49,83781.0,83.781,0.352,0.2,979.788,16.756,996.544,2.5,6.0,3.5,3.0,306.189,122.476,142.888,61.238,632.79,1629.334
2023-04-07,4,2023,14,Sfax,Gerboui,Rainfed,Small,Traditionnel,39.84,78.5,9.4,21.85,8.59,27.3,1,1,7,1,10,1047.45,157.64,241.7,4334.1,1047.45,26572.0,26.572,0.352,0.2,368.702,5.314,374.017,2.5,6.0,3.5,3.0,477.81,163.82,95.562,81.91,819.102,1193.119
2023-04-07,4,2023,14,Sfax,Zarazi,Irrigated,Medium,Méthode en continu,63.75,85.4,22.19,29.03,12.52,21.8,1,2,7,1,11,2759.06,537.17,233.7,11806.53,2759.06,72873.0,72.873,0.352,0.2,971.189,14.575,985.763,2.5,6.0,3.5,3.0,381.988,130.967,152.795,65.484,731.234,1716.997
2023-04-07,4,2023,14,Centre,Oueslati,Rainfed,Medium,Méthode en continu,31.95,83.1,9.47,17.46,5.03,11.5,1,2,3,1,7,1560.45,195.3,235.9,6615.26,1560.45,39190.0,39.19,0.352,0.2,549.28,7.838,557.118,2.5,6.0,3.5,3.0,85.94,68.752,80.21,34.376,269.278,826.396
2023-04-07,4,2023,14,Nord,Gerboui,Irrigated,Medium,Super-presses,69.02,100.0,21.77,31.57,15.68,38.3,1,1,10,1,13,2807.21,465.41,246.1,11405.17,2807.21,51554.0,51.554,0.352,0.2,988.139,10.311,998.45,2.5,6.0,3.5,3.0,956.698,229.608,133.938,114.804,1435.047,2433.497
2023-04-07,4,2023,14,Sfax,Oueslati,Rainfed,Small,Traditionnel,40.42,94.4,9.93,21.19,9.29,27.5,1,1,10,1,13,1218.6,316.33,236.0,5163.99,1218.6,27277.0,27.277,0.352,0.2,428.946,5.455,434.401,2.5,6.0,3.5,3.0,686.645,164.795,96.13,82.397,1029.968,1464.369
2023-04-08,4,2023,14,Nord,Chemlali,Rainfed,Medium,Traditionnel,47.38,77.5,11.19,27.08,9.1,33.4,1,1,10,1,13,1248.55,308.78,243.8,5121.99,1248.55,34868.0,34.868,0.352,0.2,439.491,6.974,446.464,2.5,6.0,3.5,3.0,835.177,200.443,116.925,100.221,1252.766,1699.231
2023-04-08,4,2023,14,Nord,Zarazi,Rainfed,Medium,Super-presses,64.12,86.3,19.15,31.95,13.02,35.1,1,1,10,1,13,2583.93,769.36,233.1,11085.78,2583.93,61350.0,61.35,0.352,0.2,909.544,12.27,921.814,2.5,6.0,3.5,3.0,878.519,210.845,122.993,105.422,1317.779,2239.593
2023-04-08,4,2023,14,Sud,Oueslati,Rainfed,Medium,Traditionnel,11.23,79.9,2.64,5.62,2.97,8.7,1,1,2,1,5,270.88,61.57,237.6,1140.28,270.88,6881.0,6.881,0.352,0.2,95.35,1.376,96.726,2.5,6.0,3.5,3.0,43.409,52.091,30.387,26.046,151.933,248.659
2023-04-09,4,2023,14,Centre,Chétoui,Irrigated,Small,Méthode en continu,40.49,90.8,13.85,19.34,7.3,15.5,1,2,4,1,8,2298.68,597.88,235.7,9752.45,2298.68,43975.0,43.975,0.352,0.2,809.137,8.795,817.932,2.5,6.0,3.5,3.0,155.482,93.289,108.837,46.644,404.252,1222.184
2023-04-09,4,2023,14,Sfax,Chétoui,Rainfed,Medium,Super-presses,28.71,83.9,8.85,12.29,7.57,16.4,1,1,3,1,6,1180.67,130.72,247.1,4778.89,1180.67,17698.0,17.698,0.352,0.2,415.597,3.54,419.137,2.5,6.0,3.5,3.0,122.771,98.217,57.293,49.109,327.39,746.527
2023-04-09,4,2023,14,Centre,Gerboui,Irrigated,Medium,Super-presses,38.09,81.9,10.93,16.58,10.58,20.5,1,1,5,1,8,1610.9,222.26,249.2,6464.89,1610.9,29847.0,29.847,0.352,0.2,567.036,5.969,573.005,2.5,6.0,3.5,3.0,256.014,122.887,71.684,61.443,512.027,1085.033
2023-04-09,4,2023,14,Nord,Barouni,Rainfed,Small,Super-presses,39.95,94.6,12.36,17.51,10.07,21.9,1,1,5,1,8,1590.52,420.74,240.9,6601.96,1590.52,32973.0,32.973,0.352,0.2,559.863,6.595,566.457,2.5,6.0,3.5,3.0,274.26,131.645,76.793,65.822,548.519,1114.976
2023-04-09,4,2023,14,Sud,Chemlali,Rainfed,Medium,Super-presses,13.7,64.2,3.92,6.53,3.25,7.7,1,1,1,1,4,643.0,82.27,241.5,2662.77,643.0,7396.0,7.396,0.352,0.2,226.335,1.479,227.814,2.5,6.0,3.5,3.0,19.261,46.227,26.966,23.114,115.568,343.382
2023-04-09,4,2023,14,Sud,Barouni,Rainfed,Large,Super-presses,22.0,65.5,6.16,11.99,3.85,11.2,1,1,3,1,6,956.28,258.16,245.9,3889.42,956.28,11325.0,11.325,0.352,0.2,336.611,2.265,338.876,2.5,6.0,3.5,3.0,84.352,67.482,39.364,33.741,224.939,563.814
2023-04-09,4,2023,14,Sfax,Zalmati,Irrigated,Small,Méthode en continu,30.95,99.1,10.68,13.68,6.59,11.7,1,2,3,1,7,1663.91,336.97,242.5,6860.2,1663.91,32871.0,32.871,0.352,0.2,585.697,6.574,592.272,2.5,6.0,3.5,3.0,87.587,70.069,81.748,35.035,274.438,866.71
2023-04-10,4,2023,15,Sfax,Gerboui,Rainfed,Large,Méthode en continu,28.13,81.7,9.28,13.46,5.4,10.1,1,2,2,1,6,1687.16,490.3,237.6,7100.3,1687.16,26155.0,26.155,0.352,0.2,593.879,5.231,599.11,2.5,6.0,3.5,3.0,50.417,60.501,70.584,30.25,211.753,810.862
2023-04-10,4,2023,15,Sfax,Zarazi,Irrigated,Large,Méthode en continu,26.76,89.8,8.27,13.9,4.59,9.7,1,2,2,1,6,1080.2,135.88,239.2,4516.42,1080.2,23876.0,23.876,0.352,0.2,380.231,4.775,385.006,2.5,6.0,3.5,3.0,48.273,57.927,67.582,28.964,202.745,587.75
2023-04-10,4,2023,15,Centre,Barouni,Rainfed,Large,Méthode en continu,44.47,79.7,14.09,19.79,10.59,15.2,1,2,4,1,8,1849.04,409.73,239.9,7707.82,1849.04,46842.0,46.842,0.352,0.2,650.862,9.368,660.23,2.5,6.0,3.5,3.0,151.921,91.152,106.345,45.576,394.994,1055.224
2023-04-11,4,2023,15,Sud,Barouni,Irrigated,Medium,Méthode en continu,21.01,70.3,6.59,10.68,3.74,8.0,1,2,2,1,6,1089.44,235.69,242.8,4486.79,1089.44,22185.0,22.185,0.352,0.2,383.484,4.437,387.921,2.5,6.0,3.5,3.0,39.959,47.951,55.942,23.975,167.827,555.748
2023-04-11,4,2023,15,Sfax,Oueslati,Irrigated,Small,Super-presses,44.9,100.0,14.55,21.38,8.97,24.7,1,1,7,1,10,1999.85,365.5,239.5,8349.32,1999.85,32378.0,32.378,0.352,0.2,703.945,6.476,710.421,2.5,6.0,3.5,3.0,432.577,148.312,86.515,74.156,741.56,1451.981
2023-04-11,4,2023,15,Nord,Chétoui,Rainfed,Medium,Super-presses,47.44,89.9,15.01,24.44,7.99,25.4,1,1,7,1,10,1979.53,525.07,231.8,8538.64,1979.53,42914.0,42.914,0.352,0.2,696.793,8.583,705.376,2.5,6.0,3.5,3.0,444.012,152.233,88.802,76.116,761.164,1466.54
2023-04-11,4,2023,15,Nord,Gerboui,Rainfed,Small,Traditionnel,42.25,92.6,11.13,20.61,10.51,28.5,1,1,10,1,13,1336.0,302.75,246.5,5420.14,1336.0,33883.0,33.883,0.352,0.2,470.272,6.777,477.048,2.5,6.0,3.5,3.0,711.978,170.875,99.677,85.437,1067.966,1545.014
2023-04-11,4,2023,15,Centre,Zarazi,Irrigated,Medium,Méthode en continu,58.86,73.5,18.61,25.05,15.21,20.0,1,2,6,1,10,3408.43,913.75,237.6,14343.64,3408.43,62403.0,62.403,0.352,0.2,1199.767,12.481,1212.248,2.5,6.0,3.5,3.0,299.314,119.726,139.68,59.863,618.583,1830.83
2023-04-12,4,2023,15,Centre,Chemlali,Irrigated,Small,Super-presses,28.6,80.7,7.31,16.75,4.54,15.8,1,1,3,1,6,1108.25,132.99,242.2,4576.0,1108.25,26193.0,26.193,0.352,0.2,390.104,5.239,395.343,2.5,6.0,3.5,3.0,118.664,94.931,55.376,47.465,316.436,711.779
2023-04-12,4,2023,15,Nord,Chemlali,Rainfed,Small,Méthode en continu,52.54,82.2,18.04,22.85,11.65,18.6,1,2,6,1,10,2956.34,584.03,245.6,12038.41,2956.34,76402.0,76.402,0.352,0.2,1040.633,15.28,1055.913,2.5,6.0,3.5,3.0,279.035,111.614,130.216,55.807,576.672,1632.585
2023-04-12,4,2023,15,Sfax,Barouni,Rainfed,Small,Méthode en continu,27.39,76.4,8.16,13.19,6.05,9.8,1,2,2,1,6,1453.44,182.83,241.7,6014.29,1453.44,28144.0,28.144,0.352,0.2,511.609,5.629,517.238,2.5,6.0,3.5,3.0,49.121,58.945,68.769,29.472,206.307,723.545
2023-04-12,4,2023,15,Nord,Gerboui,Rainfed,Small,Méthode en continu,41.88,84.5,14.0,17.28,10.6,14.9,1,2,4,1,8,1855.67,351.55,237.9,7799.72,1855.67,65825.0,65.825,0.352,0.2,653.196,13.165,666.36,2.5,6.0,3.5,3.0,148.936,89.361,104.255,44.681,387.233,1053.594
2023-04-12,4,2023,15,Nord,Oueslati,Rainfed,Large,Méthode en continu,44.92,98.7,16.47,19.9,8.55,15.9,1,2,4,1,8,2554.09,483.18,245.1,10420.27,2554.09,51561.0,51.561,0.352,0.2,899.039,10.312,909.351,2.5,6.0,3.5,3.0,158.586,95.151,111.01,47.576,412.323,1321.674
2023-04-13,4,2023,15,Centre,Barouni,Rainfed,Medium,Méthode en continu,35.69,71.4,10.93,17.25,7.51,12.7,1,2,3,1,7,2135.61,579.83,231.9,9210.31,2135.61,35927.0,35.927,0.352,0.2,751.736,7.185,758.921,2.5,6.0,3.5,3.0,95.541,76.433,89.171,38.216,299.361,1058.282
2023-04-13,4,2023,15,Sud,Chétoui,Rainfed,Large,Super-presses,7.78,79.4,1.6,4.91,1.28,3.6,1,1,1,1,4,258.39,75.01,240.9,1072.66,258.39,4576.0,4.576,0.352,0.2,90.952,0.915,91.867,2.5,6.0,3.5,3.0,8.894,21.345,12.451,10.673,53.363,145.231
2023-04-13,4,2023,15,Nord,Zalmati,Irrigated,Small,Traditionnel,100.31,100.0,26.8,47.66,25.85,70.4,1,1,25,1,28,3198.44,600.68,240.6,13292.62,3198.44,72201.0,72.201,0.352,0.2,1125.849,14.44,1140.289,2.5,6.0,3.5,3.0,4402.822,422.671,246.558,211.335,5283.386,6423.676
2023-04-13,4,2023,15,Centre,Gerboui,Rainfed,Large,Traditionnel,16.18,73.7,3.46,8.7,4.03,12.0,1,1,2,1,5,467.57,127.77,240.4,1944.68,467.57,12572.0,12.572,0.352,0.2,164.584,2.514,167.098,2.5,6.0,3.5,3.0,60.1,72.12,42.07,36.06,210.35,377.449
2023-04-14,4,2023,15,Centre,Chétoui,Rainfed,Medium,Traditionnel,18.95,81.9,4.98,10.62,3.34,13.8,1,1,2,1,5,580.33,118.41,242.0,2398.44,580.33,13771.0,13.771,0.352,0.2,204.276,2.754,207.031,2.5,6.0,3.5,3.0,69.11,82.932,48.377,41.466,241.885,448.915
2023-04-14,4,2023,15,Sud,Barouni,Rainfed,Large,Méthode en continu,17.96,58.3,5.08,8.86,4.03,6.1,1,2,1,1,5,960.85,237.84,239.8,4007.16,960.85,14076.0,14.076,0.352,0.2,338.221,2.815,341.036,2.5,6.0,3.5,3.0,15.197,36.474,42.553,18.237,112.46,453.496
2023-04-14,4,2023,15,Centre,Barouni,Irrigated,Small,Super-presses,41.84,76.5,11.35,24.19,6.3,22.1,1,1,7,1,10,1697.67,397.58,236.5,7177.04,1697.67,36482.0,36.482,0.352,0.2,597.58,7.296,604.876,2.5,6.0,3.5,3.0,386.258,132.431,77.252,66.216,662.157,1267.033
